Date,Address,SO2,NO2,O3,CO,PM10,PM2.5
2019-07-18 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.025,0.102,0.6,86,73
2019-07-19 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.016,0.077,0.4,15,2
2019-07-20 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.009,0.016,0.3,8,3
2019-07-21 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.011,0.021,0.2,15,10
2019-07-22 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.012,0.064,0.3,45,38
2019-07-23 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.01,0.035,0.2,19,15
2019-07-24 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.018,0.016,0.3,22,19
2019-07-25 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.021,0.026,0.3,31,29
2019-07-26 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.026,0.025,0.3,9,6
2019-07-27 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.009,0.055,0.3,22,19
2019-07-28 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.002,0.013,0.031,0.2,8,8
2019-07-29 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.008,0.018,0.2,15,11
2019-07-30 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.007,0.026,0.2,19,11
2019-07-31 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.029,0.02,0.3,11,4
2019-08-01 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.017,0.028,0.2,21,15
2019-08-02 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.015,0.031,0.2,22,10
2019-08-03 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.018,0.084,0.3,30,20
2019-08-04 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.017,0.099,0.4,47,38
2019-08-05 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.02,0.075,0.4,47,39
2019-08-06 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.011,0.075,0.3,32,25
2019-08-07 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.025,0.01,0.3,19,14
2019-08-08 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.016,0.044,0.3,47,41
2019-08-09 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.025,0.042,0.3,34,25
2019-08-10 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.016,0.076,0.3,32,23
2019-08-11 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.007,0.042,0.2,22,12
2019-08-12 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.002,0.015,0.013,0.2,17,11
2019-08-13 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.032,0.026,0.5,35,22
2019-08-14 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.017,0.05,0.3,16,11
2019-08-15 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.016,0.009,0.3,14,11
2019-08-16 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.015,0.035,0.4,16,15
2019-08-17 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.011,0.07,0.4,33,21
2019-08-18 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.006,0.072,0.5,27,18
2019-08-19 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.017,0.056,0.4,26,14
2019-08-20 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.017,0.068,0.5,37,26
2019-08-21 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.027,0.064,0.5,52,39
2019-08-22 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.012,0.072,0.4,37,26
2019-08-23 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.009,0.071,0.4,33,21
2019-08-24 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.037,0.024,0.5,51,18
2019-08-25 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.01,0.061,0.4,25,17
2019-08-26 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.016,0.053,0.4,27,14
2019-08-27 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.024,0.047,0.4,0,0
2019-08-28 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.018,0.07,0.4,40,30
2019-08-29 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.032,0.044,0.5,26,20
2019-08-30 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.007,0.048,0.3,12,6
2019-08-31 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.009,0.055,0.3,18,13
2019-09-01 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.013,0.055,0.4,18,16
2019-09-02 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.012,0.063,0.3,27,15
2019-09-03 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.023,0.036,0.4,26,18
2019-09-04 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.029,0.014,0.4,4,3
2019-09-05 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.021,0.011,0.3,16,11
2019-09-06 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.023,0.014,0.4,19,13
2019-09-09 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.022,0.04,0.5,36,29
2019-09-10 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.002,0.03,0.015,0.4,16,10
2019-09-11 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.002,0.012,0.049,0.3,3,1
2019-09-12 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.002,0.014,0.023,0.3,34,5
2019-09-13 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.002,0.011,0.039,0.2,15,5
2019-09-14 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.014,0.035,0.3,45,13
2019-09-15 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.009,0.05,0.4,14,8
2019-09-16 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.012,0.044,0.3,12,4
2019-09-17 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.025,0.036,0.4,18,12
2019-09-18 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.01,0.016,0.3,35,13
2019-09-19 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.026,0.009,0.4,43,17
2019-09-20 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.027,0.022,0.4,27,12
2019-09-21 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.031,0.016,0.5,31,12
2019-09-22 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.002,0.008,0.044,0.2,3,2
2019-09-23 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.002,0.01,0.043,0.2,14,4
2019-09-24 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.007,0.019,0.049,0.3,34,14
2019-09-25 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.028,0.042,0.4,28,14
2019-09-26 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.026,0.036,0.4,29,15
2019-09-27 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.033,0.024,0.4,21,11
2019-09-28 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.019,0.044,0.3,30,15
2019-09-29 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.01,0.075,0.4,40,27
2019-09-30 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.034,0.061,0.6,54,32
2019-10-01 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.038,0.046,0.5,45,30
2019-10-02 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.018,0.014,0.3,20,9
2019-10-03 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.008,0.027,0.3,19,8
2019-10-04 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.02,0.031,0.4,39,31
2019-10-05 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.01,0.028,0.4,37,18
2019-10-06 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.002,0.01,0.036,0.3,12,5
2019-10-07 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.002,0.027,0.009,0.4,7,5
2019-10-08 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.008,0.038,0.3,35,15
2019-10-09 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.021,0.027,0.3,24,9
2019-10-10 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.038,0.019,0.6,31,13
2019-10-11 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.028,0.033,0.5,58,29
2019-10-12 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.009,0.04,0.3,28,10
2019-10-13 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.009,0.039,0.3,17,4
2019-10-14 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.008,0.039,0.4,37,19
2019-10-15 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.002,0.013,0.032,0.4,9,4
2019-10-16 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.019,0.039,0.3,31,11
2019-10-17 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.027,0.029,0.4,36,13
2019-10-18 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.021,0.028,0.3,17,5
2019-10-19 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.01,0.041,0.2,20,7
2019-10-20 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.022,0.037,0.5,45,25
2019-10-21 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.031,0.04,0.6,60,34
2019-10-22 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.023,0.041,0.4,31,18
2019-10-23 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.019,0.033,0.4,18,8
2019-10-24 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.015,0.044,0.4,33,16
2019-10-25 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.02,0.033,0.3,28,12
2019-10-26 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.011,0.032,0.3,22,12
2019-10-27 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.012,0.038,0.3,24,14
2019-10-28 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.016,0.043,0.3,31,20
2019-10-29 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.008,0.036,0.3,140,20
2019-10-30 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.031,0.024,0.4,36,19
2019-10-31 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.02,0.045,0.4,61,22
2019-11-01 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.016,0.041,0.4,50,21
2019-11-02 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.056,0.013,0.7,100,53
2019-11-03 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.027,0.037,0.6,85,49
2019-11-04 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.016,0.032,0.4,14,7
2019-11-05 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.02,0.037,0.4,44,26
2019-11-06 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.045,0.018,0.6,67,43
2019-11-07 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.013,0.043,0.4,67,32
2019-11-08 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.026,0.023,0.4,51,19
2019-11-09 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.023,0.03,0.4,48,21
2019-11-10 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.039,0.012,0.6,66,39
2019-11-11 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.01,0.043,0.4,22,12
2019-11-12 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.047,0.01,0.6,4,1
2019-11-13 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.038,0.005,0.5,61,34
2019-11-14 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.009,0.03,0.2,23,8
2019-11-15 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.046,0.002,0.7,28,17
2019-11-16 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.038,0.008,0.6,50,34
2019-11-17 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.044,0.007,0.8,40,21
2019-11-18 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.008,0.029,0.3,178,23
2019-11-19 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.01,0.03,0.3,35,12
2019-11-20 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.025,0.018,0.4,35,14
2019-11-21 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.032,0.013,0.5,44,18
2019-11-22 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.041,0.012,0.6,54,22
2019-11-23 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.04,0.01,0.6,34,15
2019-11-24 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.006,0.041,0.015,0.6,47,30
2019-11-25 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.02,0.014,0.4,46,18
2019-11-26 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.033,0.011,0.4,18,11
2019-11-27 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.012,0.027,0.5,52,27
2019-11-28 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.027,0.013,0.5,50,22
2019-11-29 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.03,0.02,0.5,63,28
2019-11-30 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.05,0.009,0.6,65,33
2019-12-01 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.051,0.004,0.9,67,46
2019-12-02 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.011,0.032,0.3,23,10
2019-12-03 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.037,0.008,0.5,29,16
2019-12-04 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.021,0.023,0.3,30,17
2019-12-05 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.009,0.03,0.3,16,9
2019-12-06 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.017,0.022,0.3,35,18
2019-12-07 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.051,0.004,0.8,58,33
2019-12-08 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.04,0.013,0.7,79,49
2019-12-09 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.047,0.003,0.7,92,52
2019-12-10 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.047,0.02,1,204,134
2019-12-11 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.013,0.034,0.6,125,67
2019-12-12 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.014,0.021,0.3,29,14
2019-12-13 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",-1,-1,-1,-1,-1,-1
2019-12-14 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.018,0.024,0.5,41,19
2019-12-15 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.033,0.017,0.6,37,24
2019-12-16 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.047,0.007,0.7,44,22
2019-12-17 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.026,0.013,0.4,25,17
2019-12-18 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.021,0.021,0.5,43,22
2019-12-19 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.016,0.029,0.3,26,14
2019-12-20 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.013,0.03,0.5,31,18
2019-12-21 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.007,0.043,0.008,0.7,41,21
2019-12-22 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.035,0.015,0.6,69,43
2019-12-23 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.018,0.029,0.8,46,34
2019-12-24 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.034,0.021,0.7,87,52
2019-12-25 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.053,0.007,1,80,48
2019-12-26 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.019,0.026,0.8,106,64
2019-12-27 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.019,0.033,0.4,45,25
2019-12-28 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.045,0.01,0.7,56,25
2019-12-29 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.004,0.039,0.01,0.6,55,28
2019-12-30 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.005,0.04,0.005,0.6,68,42
2019-12-31 12:00,"71, Gangseo-ro 45da-gil, Gangseo-gu, Seoul, Republic of Korea",0.003,0.009,0.027,0.3,29,19
2019-01-01 12:00,"45, Gamasan-ro 27-gil, Guro-gu, Seoul, Republic of Korea",0.007,0.019,0.024,0.4,34,20
2019-01-02 12:00,"45, Gamasan-ro 27-gil, Guro-gu, Seoul, Republic of Korea",0.007,0.024,0.021,0.3,36,16
2019-01-03 12:00,"45, Gamasan-ro 27-gil, Guro-gu, Seoul, Republic of Korea",0.007,0.027,0.02,0.3,38,12
